





202109201|500|FFV.B|17|17|1700|2|0||
202109202|2|ENV|34|52|820000|2|0||
202109203|2|BVCC|12|32|320000|2|0||
202109204|4|BVCC|52|32|320000|2|0||
202109205|20|BVCC|52|52|320000|2|0||
202109206|20|BVCC|52|52|320000|2|0||
202109207|10|BVCC|52|52|320000|2|0||
202109208|568|BNC|10|32|21390|2|0||
202109209|18000|BOU|6|77|600|2|0||
2021092010|47|FVI.B|6|2|2650000|2|0||
2021092011|596|RST|64|6|1970000|2|0||
2021092012|404|RST|4|6|1970000|2|0||
2021092013|29000|BOU|22|32|580|2|0||
2021092014|7|BVCC|64|22|320000|2|0||
2021092015|314|BVCC|52|52|319980|2|0||
2021092016|2460|FNC|10|10|957400|0|3||
2021092017|2460|FNC|10|10|1120000|51|3||
2021092018|7|ENV|34|52|820000|2|0||
2021092019|1|ENV|34|22|820000|2|0||
2021092020|15|ENV|64|22|820000|2|0||
2021092021|1|BPV|22|22|6250000|2|3||
2021092022|60|BNC|4|12|21000|2|0||
2021092023|25|BNC|4|52|21000|2|0||
2021092024|5430|BNC|4|2|21000|2|0||
2021092025|4637|BNC|4|52|21000|2|0||
2021092026|280|BNC|4|52|21000|2|0||
2021092027|15|BNC|4|52|21000|2|0||
2021092028|50|BPV|4|6|6000000|2|0||
2021092029|45000|BNC|10|58|21000|2|0||
2021092030|3|FVI.B|22|2|2650000|2|0||
2021092031|5|FNC|22|32|900000|2|0||
2021092032|3|FVI.A|64|77|7000000|2|0||
2021092033|10|EFE|6|49|300000|2|0||
2021092034|5|FVI.A|6|77|7600000|2|0||
2021092035|10|BVL|6|6|496000|2|0||
2021092036|1500|BNC|1|58|20900|2|0||
2021092037|30|RST|22|6|1900000|2|0||
2021092038|105|RST|6|6|1970000|0|3||
2021092039|155|BNC|1|52|20900|2|0||
2021092040|300|BNC|1|33|20900|2|0||
2021092041|13|CIE|32|52|60000|2|0||
2021092042|17|CIE|2|52|60000|2|0||
2021092043|716|BVCC|49|49|330000|0|3||
2021092044|4|BVCC|52|52|318990|2|0||
2021092045|9|BVCC|52|52|318990|2|0||
2021092046|33000|BNC|49|49|20000|0|3||
2021092047|2|MPA|22|32|848000|2|0||
2021092048|43|MPA|58|32|848000|2|0||
2021092049|3|BVCC|64|2|315000|2|0||
2021092050|5|ENV|64|52|820000|2|0||
2021092051|500|FFV.B|17|17|2460|2|0||
2021092052|4|CRM.A|22|52|655000|2|0||
2021092053|1|CRM.A|22|52|655000|2|0||
2021092054|70|BNC|1|10|20900|2|0||
2021092055|4646|CIE|2|32|60000|2|0||
2021092056|47|BVCC|1|2|315000|2|0||
2021092057|8|BVCC|1|10|315000|2|0||
2021092058|100|BNC|1|77|20900|2|0||
2021092059|29|RST|22|49|1900000|2|0||
2021092060|1000|BOU|10|77|580|2|0||
2021092061|5|ABC.A|6|77|2599000|2|0||
2021092062|1|RST.B|6|49|1099990|2|0||
2021092063|5|PTN|22|32|368000|2|0||
2021092064|204|PTN|58|32|368000|2|0||
2021092065|1000|PTN|58|32|368000|2|0||
2021092066|80|FVI.B|58|2|2650000|2|0||
2021092067|3000|TPG|2|2|30000|2|3||
2021092068|3|RST|64|64|1950000|2|0||
2021092069|1697|BOU|6|64|580|2|0||
2021092070|7|GZL|33|6|2100010|2|0||
2021092071|1|SVS|6|49|688000|2|0||
2021092072|4|FVI.A|10|49|7000000|2|0||
2021092073|2|BVCC|52|52|317940|2|0||
2021092074|30|DOM|64|2|2050000|2|0||
2021092075|30|DOM|64|2|2050000|2|0||
2021092076|5|RST|64|2|1950000|2|0||
2021092077|45|RST|10|2|1950000|2|0||
2021092078|15000|BNC|4|6|20000|2|0||
2021092079|64|BNC|4|72|20000|2|0||
2021092080|1604|BNC|4|72|20000|2|0||
2021092081|1604|BNC|4|72|20000|2|0||
2021092082|150|MVZ.A|6|6|6347000|2|3||
2021092083|3|BPV|48|33|6100000|2|0||
2021092084|47|BPV|48|6|6100000|2|0||
2021092085|113|BPV|6|6|6200000|2|3||
2021092086|6|TDV.D|33|49|680000|2|0||
2021092087|4|TDV.D|22|49|680000|2|0||
2021092088|25|TDV.D|22|49|680000|2|0||
2021092089|20|RST|10|64|1950000|2|0||
2021092090|5|ABC.A|10|33|2500000|2|0||
2021092091|32|BVL|6|64|492000|2|0||
2021092092|25017|BOU|6|64|580|2|0||
2021092093|18|BVL|6|64|492000|2|0||
2021092094|300|BNC|1|33|20000|2|0||
2021092095|500|BNC|1|22|20000|2|0||
2021092096|3|FNC|33|22|950000|2|0||
2021092097|272|BNC|49|49|20500|2|0||
2021092098|387|BNC|49|49|20500|2|0||
2021092099|7|BVCC|10|49|316990|2|0||
20210920100|7|BVCC|10|49|316990|2|0||
20210920101|35|BVL|22|6|490000|2|0||
20210920102|282|BVL|22|6|490000|2|0||
20210920103|25|BVL|22|49|490000|2|0||
20210920104|7|BVL|22|49|490000|2|0||
20210920105|20|PGR|52|52|168550|2|0||
